   1.0000000e+00   1.2893869e+03   3.3216261e+02   4.5000000e+01
   2.0000000e+00   1.0711727e+03   5.6433231e+02   3.2000000e+01
   3.0000000e+00   9.6079697e+02   7.5971009e+02   3.2000000e+01
   4.0000000e+00   9.2019899e+02   8.5232424e+02   3.2000000e+01
   5.0000000e+00   8.8258556e+02   1.0140512e+03   3.2000000e+01
   6.0000000e+00   8.8860316e+02   1.1331996e+03   3.2000000e+01
   7.0000000e+00   9.1147002e+02   1.2487375e+03   3.1000000e+01
   8.0000000e+00   9.0184187e+02   1.3991773e+03   2.9000000e+01
   9.0000000e+00   9.0304539e+02   1.5123081e+03   2.4000000e+01
   1.0000000e+01   9.0894504e+02   1.5436028e+03   2.4000000e+01
   1.1000000e+01   9.7579189e+02   1.6319569e+03   2.4000000e+01
   1.2000000e+01   1.0356634e+03   1.6883408e+03   2.6000000e+01
   1.3000000e+01   1.1036728e+03   1.7314618e+03   2.4000000e+01
   1.4000000e+01   1.0810030e+03   1.6483392e+03   2.9000000e+01
   1.5000000e+01   9.7288550e+02   1.6739154e+03   1.2000000e+01
   1.6000000e+01   8.9092546e+02   1.6157877e+03   2.4000000e+01
   1.7000000e+01   9.1940803e+02   1.7076294e+03   2.7000000e+01
   1.8000000e+01   9.5486592e+02   1.7704073e+03   2.8000000e+01
   1.9000000e+01   9.1068887e+02   1.7308805e+03   1.9000000e+01
   2.0000000e+01   8.7290588e+02   1.6268319e+03   2.4000000e+01
   2.1000000e+01   8.3396032e+02   1.6219088e+03   1.8000000e+01
   2.2000000e+01   8.1768457e+02   1.5318109e+03   1.9000000e+01
   2.3000000e+01   7.7583264e+02   1.5323922e+03   1.9000000e+01
   2.4000000e+01   8.0199010e+02   1.5422739e+03   1.4000000e+01
   2.5000000e+01   8.4732969e+02   1.6515540e+03   3.6000000e+01
   2.6000000e+01   9.4207783e+02   1.4206506e+03   3.6000000e+01
   2.7000000e+01   9.9904296e+02   1.4369263e+03   3.8000000e+01
   2.8000000e+01   1.1512031e+03   1.4687128e+03   4.3000000e+01
   2.9000000e+01   1.1921359e+03   1.4698499e+03   4.3000000e+01
   3.0000000e+01   1.3081123e+03   1.5085087e+03   4.3000000e+01
   3.1000000e+01   1.3528212e+03   1.5558111e+03   4.5000000e+01
   3.2000000e+01   1.3921505e+03   1.5577142e+03   4.4000000e+01
   3.3000000e+01   1.3261788e+03   1.6122677e+03   4.8000000e+01
   3.4000000e+01   1.3204697e+03   1.6613051e+03   4.8000000e+01
   3.5000000e+01   1.3204697e+03   1.6118263e+03   3.9000000e+01
   3.6000000e+01   1.3927849e+03   1.4232055e+03   4.2000000e+01
   3.7000000e+01   1.4149869e+03   1.4098843e+03   4.2000000e+01
   3.8000000e+01   1.4765182e+03   1.3597712e+03   4.5000000e+01
   3.9000000e+01   1.4257707e+03   1.3956116e+03   2.9000000e+01
   4.0000000e+01   1.3604333e+03   1.4146419e+03   4.5000000e+01
   4.1000000e+01   1.3382313e+03   1.4260601e+03   4.5000000e+01
   4.2000000e+01   1.3490152e+03   1.3721409e+03   4.8000000e+01
   4.3000000e+01   1.1346071e+03   1.3356661e+03   4.7000000e+01
   4.4000000e+01   1.1561748e+03   1.3179045e+03   4.7000000e+01
   4.5000000e+01   1.1974071e+03   1.2744520e+03   4.7000000e+01
   4.6000000e+01   1.2215121e+03   1.2294136e+03   4.9000000e+01
   4.7000000e+01   1.2437141e+03   1.2072116e+03   4.9000000e+01
   4.8000000e+01   1.1967727e+03   1.2097490e+03   5.2000000e+01
   4.9000000e+01   1.1777424e+03   1.3321773e+03   5.4000000e+01
   5.0000000e+01   1.0502394e+03   1.3017288e+03   4.9000000e+01
   5.1000000e+01   1.2005788e+03   1.2861874e+03   4.2000000e+01
   5.2000000e+01   1.2012131e+03   1.2792096e+03   3.9000000e+01
   5.3000000e+01   1.1758394e+03   1.3185389e+03   3.8000000e+01
   5.4000000e+01   1.2722596e+03   1.4368439e+03   3.4000000e+01
   5.5000000e+01   1.2849465e+03   1.4200338e+03   3.0000000e+01
   5.6000000e+01   1.3090515e+03   1.3242480e+03   3.0000000e+01
   5.7000000e+01   1.3147606e+03   1.4587288e+03   2.7000000e+01
   5.8000000e+01   1.3325222e+03   1.4676096e+03   2.4000000e+01
   5.9000000e+01   1.2900212e+03   1.4593631e+03   1.6000000e+01
   6.0000000e+01   1.2297586e+03   1.5234318e+03   2.8000000e+01
   6.1000000e+01   9.2463939e+02   1.5313611e+03   4.2000000e+01
   6.2000000e+01   9.5508788e+02   1.5383389e+03   4.7000000e+01
   6.3000000e+01   8.9799697e+02   1.5256520e+03   4.3000000e+01
   6.4000000e+01   8.7960101e+02   1.5275550e+03   4.5000000e+01
   6.5000000e+01   8.8911616e+02   1.5059874e+03   4.3000000e+01
   6.6000000e+01   9.0523200e+02   1.3854924e+03   3.8000000e+01
   6.7000000e+01   8.6333595e+02   1.3504748e+03   3.6000000e+01
   6.8000000e+01   8.7521692e+02   1.3079534e+03   3.6000000e+01
   6.9000000e+01   8.3769807e+02   1.3592292e+03   3.6000000e+01
   7.0000000e+01   9.1711297e+02   1.3792392e+03   4.6000000e+01
   7.1000000e+01   9.5275588e+02   1.3517254e+03   4.8000000e+01
   7.2000000e+01   8.6396127e+02   1.3573532e+03   5.0000000e+01
   7.3000000e+01   7.6578694e+02   1.4448972e+03   3.4000000e+01
   7.4000000e+01   7.5515660e+02   1.4592794e+03   3.6000000e+01
   7.5000000e+01   7.2013901e+02   1.4248871e+03   3.8000000e+01
   7.6000000e+01   7.7891854e+02   1.2016500e+03   3.2000000e+01
   7.7000000e+01   7.5265535e+02   1.2191588e+03   3.2000000e+01
   7.8000000e+01   7.1826307e+02   1.2316651e+03   3.2000000e+01
   7.9000000e+01   6.8387079e+02   1.2391688e+03   3.2000000e+01
   8.0000000e+01   6.5135445e+02   1.2535511e+03   3.2000000e+01
   8.1000000e+01   6.3634691e+02   1.2623055e+03   3.2000000e+01
   8.2000000e+01   6.4322536e+02   1.2200968e+03   2.8000000e+01
   8.3000000e+01   5.8319520e+02   1.2282258e+03   3.2000000e+01
   8.4000000e+01   7.3264529e+02   1.2991990e+03   3.0000000e+01
   8.5000000e+01   7.9205014e+02   1.2179082e+03   2.2000000e+01
   8.6000000e+01   6.8262016e+02   1.2723105e+03   3.7000000e+01
   8.7000000e+01   8.7008585e+02   1.0194737e+03   2.9000000e+01
   8.8000000e+01   8.2948787e+02   1.0296232e+03   2.7000000e+01
   8.9000000e+01   8.3963737e+02   1.0613404e+03   2.2000000e+01
   9.0000000e+01   7.6288181e+02   1.0207424e+03   2.7000000e+01
   9.1000000e+01   7.5463535e+02   1.0147162e+03   2.3000000e+01
   9.2000000e+01   7.5146363e+02   1.0356495e+03   2.7000000e+01
   9.3000000e+01   9.5508788e+02   9.3320303e+02   2.9000000e+01
   9.4000000e+01   8.9482525e+02   8.5010404e+02   1.9000000e+01
   9.5000000e+01   8.3075656e+02   8.6088787e+02   1.9000000e+01
   9.6000000e+01   8.1616666e+02   8.7864949e+02   1.9000000e+01
   9.7000000e+01   8.1743535e+02   8.4693232e+02   1.9000000e+01
   9.8000000e+01   8.6120505e+02   7.7493434e+02   1.2000000e+01
   9.9000000e+01   8.5042121e+02   7.5717272e+02   1.0000000e+01
   1.0000000e+02   8.5676464e+02   7.5082929e+02   9.0000000e+00
