   3.0000000e+00   1.1000000e+01   1.5577839e+01   0.0000000e+00   0.0000000e+00
   1.4000000e+01   1.6000000e+01   1.7644604e+01   0.0000000e+00   0.0000000e+00
   1.6000000e+01   1.7000000e+01   1.9830146e+01   1.5922783e+01   1.3444934e+02
   1.6000000e+01   1.8000000e+01   1.6852991e+01   0.0000000e+00   0.0000000e+00
   2.0000000e+01   2.1000000e+01   1.7971043e+01   1.3327890e+01   1.0288578e+02
   1.9000000e+01   2.3000000e+01   1.4198303e+01   0.0000000e+00   0.0000000e+00
   2.5000000e+01   2.6000000e+01   1.5069687e+01   1.5848125e+01   1.2063348e+02
   2.7000000e+01   2.8000000e+01   1.2861550e+01   1.2751875e+01   1.6317290e+02
   2.7000000e+01   2.9000000e+01   2.8187615e+01   0.0000000e+00   0.0000000e+00
   3.2000000e+01   3.3000000e+01   1.7963840e+01   1.6234221e+01   1.0309433e+02
   3.2000000e+01   3.4000000e+01   2.4403600e+01   0.0000000e+00   0.0000000e+00
   2.0000000e+00   4.0000000e+01   1.5844484e+01   0.0000000e+00   0.0000000e+00
   4.4000000e+01   4.5000000e+01   3.2815751e+01   2.5493413e+01   1.3185746e+02
   4.6000000e+01   4.7000000e+01   2.9551342e+01   1.3822941e+01   1.2957817e+02
   4.6000000e+01   4.8000000e+01   4.0917215e+01   0.0000000e+00   0.0000000e+00
   4.4000000e+01   4.9000000e+01   9.2290490e+00   0.0000000e+00   0.0000000e+00
   5.2000000e+01   5.3000000e+01   2.7518423e+01   4.3862449e+01   1.2672055e+02
   5.4000000e+01   5.5000000e+01   2.4523723e+01   3.3131336e+01   1.0668860e+02
   5.7000000e+01   5.8000000e+01   2.6341637e+01   1.9615884e+01   1.2552843e+02
   5.7000000e+01   5.9000000e+01   1.2521075e+01   0.0000000e+00   0.0000000e+00
   6.1000000e+01   6.2000000e+01   2.6667836e+01   1.9809741e+01   1.4605837e+02
   6.5000000e+01   6.6000000e+01   2.7596970e+01   1.4896612e+01   8.5103557e+01
   6.5000000e+01   6.8000000e+01   1.8850488e+01   0.0000000e+00   0.0000000e+00
   6.9000000e+01   7.0000000e+01   2.3969957e+01   1.3327890e+01   1.3539476e+02
   6.9000000e+01   7.1000000e+01   1.2213475e+01   0.0000000e+00   0.0000000e+00
   6.0000000e+01   7.4000000e+01   2.2336498e+01   0.0000000e+00   0.0000000e+00
   7.5000000e+01   7.6000000e+01   2.2006353e+01   1.8323826e+01   1.3838662e+02
   7.5000000e+01   7.8000000e+01   2.0187296e+01   0.0000000e+00   0.0000000e+00
   7.9000000e+01   8.0000000e+01   1.8754837e+01   2.1640892e+01   1.0961886e+02
   7.9000000e+01   8.1000000e+01   1.6997524e+01   0.0000000e+00   0.0000000e+00
   8.1000000e+01   8.2000000e+01   1.4419634e+01   1.7218991e+01   1.0166434e+02
   8.1000000e+01   8.3000000e+01   1.0611248e+01   0.0000000e+00   0.0000000e+00
   8.4000000e+01   8.5000000e+01   1.2326796e+01   2.7764789e+01   1.3846277e+02
   9.1000000e+01   9.2000000e+01   1.6747560e+01   2.1451298e+01   1.0211441e+02
   9.3000000e+01   9.5000000e+01   8.0867633e+00   0.0000000e+00   0.0000000e+00
   5.0000000e+01   9.7000000e+01   1.4525788e+01   1.1818691e+01   1.2372351e+02
   5.0000000e+01   9.8000000e+01   1.4286580e+01   0.0000000e+00   0.0000000e+00
   1.0000000e+02   1.0100000e+02   1.4949977e+01   1.8431382e+01   1.5091540e+02
   1.0000000e+02   1.0400000e+02   1.6140693e+01   0.0000000e+00   0.0000000e+00
   1.0600000e+02   1.0700000e+02   1.8647169e+01   1.6112004e+01   1.1183717e+02
   1.1000000e+02   1.1100000e+02   1.6955496e+01   1.8686991e+01   1.0839428e+02
   1.1400000e+02   1.1500000e+02   1.4784022e+01   3.2240361e+01   1.2567950e+02
   1.1700000e+02   1.1900000e+02   2.0838997e+01   0.0000000e+00   0.0000000e+00
   1.2000000e+02   1.2200000e+02   9.7231247e+00   0.0000000e+00   0.0000000e+00
   1.2600000e+02   1.2800000e+02   3.0508151e+01   0.0000000e+00   0.0000000e+00
   1.3100000e+02   1.3200000e+02   1.7862761e+01   2.0204921e+01   1.4735183e+02
   1.3100000e+02   1.3400000e+02   1.3758810e+01   0.0000000e+00   0.0000000e+00
   1.3200000e+02   1.3500000e+02   5.9085403e+00   0.0000000e+00   0.0000000e+00
   1.3500000e+02   1.3700000e+02   2.0662768e+01   0.0000000e+00   0.0000000e+00
   1.4000000e+02   1.4100000e+02   1.3152112e+01   1.8602179e+01   1.1710490e+02
   1.4000000e+02   1.4200000e+02   2.1555003e+01   0.0000000e+00   0.0000000e+00
   1.4600000e+02   1.4300000e+02   1.4605968e+01   0.0000000e+00   0.0000000e+00
   2.0000000e+00   1.0000000e+00   3.1889262e+02   4.3829390e+01   1.8983421e+02
