   7.0000000e+00   8.0000000e+00   1.1943079e+01   6.2256131e+01   1.4656124e+02
   1.5000000e+01   1.6000000e+01   8.2474900e+00   2.4462511e+01   1.9450425e+02
   2.1000000e+01   2.3000000e+01   1.3964588e+01   0.0000000e+00   0.0000000e+00
   2.6000000e+01   2.7000000e+01   1.0738575e+01   7.4358085e+00   9.0297041e+01
   2.9000000e+01   3.0000000e+01   1.1846118e+01   7.9995513e+00   1.8533461e+02
   2.9000000e+01   3.1000000e+01   1.8930004e+01   0.0000000e+00   0.0000000e+00
   4.1000000e+01   4.3000000e+01   1.6278026e+01   0.0000000e+00   0.0000000e+00
   5.0000000e+01   5.1000000e+01   1.2744936e+01   0.0000000e+00   0.0000000e+00
   5.1000000e+01   5.2000000e+01   2.6421488e+01   6.0213417e+00   2.0934405e+02
   5.1000000e+01   5.3000000e+01   1.4414665e+01   0.0000000e+00   0.0000000e+00
   6.1000000e+01   6.2000000e+01   2.0141268e+01   9.1911792e+00   1.1553839e+02
   6.5000000e+01   6.6000000e+01   2.5258099e+01   3.0729497e+01   1.2578769e+02
   6.7000000e+01   6.8000000e+01   2.9543090e+01   0.0000000e+00   0.0000000e+00
   6.8000000e+01   6.9000000e+01   1.9304770e+01   1.0855128e+01   8.6037789e+01
   6.8000000e+01   7.0000000e+01   1.3834060e+01   0.0000000e+00   0.0000000e+00
   7.2000000e+01   7.3000000e+01   2.8160341e+01   1.1102806e+01   9.8420852e+01
   7.7000000e+01   7.9000000e+01   2.1237948e+01   0.0000000e+00   0.0000000e+00
   8.0000000e+01   8.2000000e+01   2.1056965e+01   0.0000000e+00   0.0000000e+00
   8.6000000e+01   8.8000000e+01   3.2880852e+01   0.0000000e+00   0.0000000e+00
   9.1000000e+01   9.2000000e+01   2.1428390e+01   8.3651153e+00   1.0796267e+02
   9.1000000e+01   9.4000000e+01   1.6573191e+01   0.0000000e+00   0.0000000e+00
   9.6000000e+01   9.7000000e+01   4.3130941e+01   7.8508691e+00   1.4424916e+02
   1.0100000e+02   1.0200000e+02   1.8637362e+01   2.8325917e+01   1.3320373e+02
   1.0300000e+02   1.0400000e+02   2.4140298e+01   2.0227586e+01   9.8445715e+01
   1.0900000e+02   1.1000000e+02   1.8050066e+01   5.9303338e+00   1.1712554e+02
   1.0900000e+02   1.1100000e+02   1.7902003e+01   0.0000000e+00   0.0000000e+00
   1.1700000e+02   1.1800000e+02   3.8439432e+01   1.0236281e+01   9.7077213e+01
   1.1700000e+02   1.1900000e+02   2.8105924e+01   0.0000000e+00   0.0000000e+00
   1.2100000e+02   1.2200000e+02   1.0358786e+01   3.3253947e+00   1.4456551e+02
   1.2100000e+02   1.2300000e+02   2.0509241e+01   0.0000000e+00   0.0000000e+00
   1.2500000e+02   1.2600000e+02   2.0162986e+01   1.4662925e+01   1.0436655e+02
   1.3500000e+02   1.3700000e+02   1.3928749e+01   0.0000000e+00   0.0000000e+00
   1.3700000e+02   1.3800000e+02   2.2726040e+01   0.0000000e+00   0.0000000e+00
   1.3800000e+02   1.3900000e+02   2.8121858e+01   7.6757347e+00   8.2438523e+01
   1.3800000e+02   1.4000000e+02   1.1679533e+01   0.0000000e+00   0.0000000e+00
   1.4000000e+02   1.4100000e+02   1.3992769e+01   1.1582282e+01   8.2807132e+01
   1.4400000e+02   1.4500000e+02   1.9627737e+01   3.1183342e+01   1.1933579e+02
   1.4600000e+02   1.4700000e+02   2.3464985e+01   2.5059201e+01   1.4848804e+02
   1.5000000e+02   1.5100000e+02   2.3918138e+01   1.0746029e+01   1.5092322e+02
   1.5400000e+02   1.5500000e+02   1.7827086e+01   1.6561426e+01   9.8413484e+01
   1.5900000e+02   1.6100000e+02   1.6934798e+01   0.0000000e+00   0.0000000e+00
   1.6100000e+02   1.6200000e+02   2.3482603e+01   9.1417373e+00   1.3561794e+02
   1.6400000e+02   1.6500000e+02   1.8756791e+01   1.1776304e+01   9.0473540e+01
   1.6900000e+02   1.7000000e+02   2.5624094e+01   8.5685195e+00   1.3693821e+02
   1.7400000e+02   1.7500000e+02   1.8362661e+01   1.0905114e+01   1.0218999e+02
   1.7300000e+02   1.7700000e+02   3.4567151e+01   0.0000000e+00   0.0000000e+00
   1.7800000e+02   1.7900000e+02   2.6278900e+01   7.2256101e+00   1.4963307e+02
   1.7800000e+02   1.8000000e+02   2.0075088e+01   0.0000000e+00   0.0000000e+00
   1.8500000e+02   1.8600000e+02   1.7947800e+01   1.0289273e+01   9.4560949e+01
   1.8500000e+02   1.8700000e+02   1.9151835e+01   0.0000000e+00   0.0000000e+00
   1.9000000e+02   1.9100000e+02   1.9571304e+01   7.0220308e+00   1.2214422e+02
   1.9400000e+02   1.9500000e+02   1.4727258e+01   9.8297366e+00   1.9124420e+02
   2.0000000e+00   1.0000000e+00   4.6335305e+02   3.0330085e+01   1.3852123e+02
   3.0000000e+00   2.0000000e+00   1.4849660e+02   3.9348904e+01   1.1596751e+02
   4.0000000e+00   3.0000000e+00   1.0310906e+02   3.8329044e+01   1.3595771e+02
   5.0000000e+00   4.0000000e+00   5.6039886e+01   4.0529042e+01   1.2944134e+02
   6.0000000e+00   5.0000000e+00   8.3419902e+01   2.5719659e+01   1.1320283e+02
   7.0000000e+00   6.0000000e+00   1.0735978e+02   3.5464629e+01   1.2137224e+02
   9.0000000e+00   8.0000000e+00   5.5256318e+01   3.6313234e+01   1.3628998e+02
   1.0000000e+01   9.0000000e+00   1.1981516e+02   3.3343774e+01   1.2704104e+02
   1.1000000e+01   1.0000000e+01   4.0974471e+01   1.8288432e+01   1.0892888e+02
   1.2000000e+01   1.1000000e+01   2.4266278e+01   1.6998963e+01   8.7307379e+01
   1.3000000e+01   1.2000000e+01   8.9841655e+01   1.2808627e+01   8.5346014e+01
   1.4000000e+01   1.3000000e+01   7.1590704e+01   1.2872158e+01   7.5622395e+01
   1.5000000e+01   1.4000000e+01   1.0674874e+02   0.0000000e+00   0.0000000e+00
   1.7000000e+01   1.5000000e+01   6.9814478e+01   1.5667064e+01   2.5906364e+02
   1.8000000e+01   1.4000000e+01   3.2456070e+01   1.0541648e+01   9.9690036e+01
   1.9000000e+01   1.3000000e+01   2.7527199e+01   1.0987918e+01   1.0374284e+02
   2.0000000e+01   1.2000000e+01   1.0708341e+02   1.4056964e+01   1.0626431e+02
   2.1000000e+01   2.0000000e+01   2.1625373e+01   1.4482547e+01   1.1243314e+02
   2.2000000e+01   2.1000000e+01   4.3657193e+01   1.4501311e+01   1.2261232e+02
   2.4000000e+01   2.3000000e+01   5.2907131e+01   6.9310848e+00   1.1223384e+02
   2.5000000e+01   2.3000000e+01   3.7732902e+01   1.0515821e+01   8.7013076e+01
   2.6000000e+01   2.0000000e+01   5.9277051e+01   0.0000000e+00   0.0000000e+00
   2.8000000e+01   2.6000000e+01   2.7078006e+01   6.6097769e+00   6.7336802e+01
   2.9000000e+01   1.1000000e+01   7.9953742e+01   0.0000000e+00   0.0000000e+00
   3.2000000e+01   1.0000000e+01   5.4274115e+01   2.3617941e+01   1.2853908e+02
   3.3000000e+01   9.0000000e+00   9.1565060e+01   1.5999103e+01   1.1011732e+02
   3.4000000e+01   3.3000000e+01   2.9460113e+01   3.5238999e+01   1.2837255e+02
   3.5000000e+01   3.4000000e+01   5.4406235e+01   2.4917735e+01   1.2697252e+02
   3.6000000e+01   3.5000000e+01   2.6321690e+01   1.6950906e+01   1.3249688e+02
   3.7000000e+01   3.6000000e+01   7.2847123e+01   1.1989881e+01   9.7386710e+01
   3.8000000e+01   3.6000000e+01   3.8655130e+01   1.1424693e+01   8.4467428e+01
   3.9000000e+01   3.5000000e+01   3.4575750e+01   5.5350510e+00   1.0598331e+02
   4.0000000e+01   3.4000000e+01   5.3086299e+01   1.2572931e+01   9.6401662e+01
   4.1000000e+01   3.3000000e+01   3.8443211e+01   0.0000000e+00   0.0000000e+00
   4.2000000e+01   4.1000000e+01   2.5714616e+01   1.0368254e+01   1.1325886e+02
   4.4000000e+01   8.0000000e+00   1.0730127e+02   3.2495726e+01   1.2732967e+02
   4.5000000e+01   4.4000000e+01   7.7498939e+01   1.4681459e+01   9.7617259e+01
   4.6000000e+01   4.5000000e+01   1.7100446e+01   3.5655801e+01   1.1452111e+02
   4.7000000e+01   4.6000000e+01   5.5612933e+01   2.7159522e+01   9.0008485e+01
   4.8000000e+01   4.7000000e+01   6.3056179e+01   2.1288658e+01   9.0092030e+01
   4.9000000e+01   4.7000000e+01   4.5541363e+01   1.2259014e+01   9.5282857e+01
   5.0000000e+01   4.5000000e+01   6.9477241e+01   1.5753607e+01   8.2175322e+01
   5.4000000e+01   4.6000000e+01   7.1155615e+01   2.0015867e+01   1.0248759e+02
   5.5000000e+01   5.4000000e+01   3.2438911e+01   1.4178949e+01   1.1587446e+02
   5.6000000e+01   5.4000000e+01   1.6997525e+01   2.0015867e+01   1.0845271e+02
   5.7000000e+01   4.4000000e+01   4.6618976e+01   1.7099974e+01   8.5904944e+01
   5.8000000e+01   5.7000000e+01   4.2128630e+01   1.4563683e+01   9.9890774e+01
   5.9000000e+01   5.8000000e+01   5.3562157e+01   2.0083680e+01   1.0080758e+02
   6.0000000e+01   5.8000000e+01   3.1751058e+01   2.3820477e+01   9.8398746e+01
   6.1000000e+01   5.7000000e+01   1.0249317e+02   0.0000000e+00   0.0000000e+00
   6.3000000e+01   6.1000000e+01   4.5976560e+01   1.0437957e+01   1.1863189e+02
   6.4000000e+01   5.0000000e+01   3.2186987e+01   1.2354760e+01   9.7995371e+01
   6.5000000e+01   5.0000000e+00   1.2207011e+02   1.8753362e+01   1.0955864e+02
   6.7000000e+01   6.6000000e+01   7.4971336e+01   1.5942348e+01   9.0529626e+01
   7.1000000e+01   6.7000000e+01   5.0673790e+01   9.3670094e+00   7.3244121e+01
   7.2000000e+01   6.6000000e+01   4.7981993e+01   1.6626973e+01   1.0491140e+02
