   1.2000000e+01   1.3000000e+01   3.3750707e+01   2.9106283e+01   1.1124643e+02
   1.3000000e+01   1.4000000e+01   2.5289590e+01   2.8612805e+01   1.0566260e+02
   1.5000000e+01   1.6000000e+01   1.2849869e+01   1.9883815e+01   7.3912129e+01
   1.7000000e+01   1.8000000e+01   1.2306052e+01   7.3190914e+00   5.2376144e+01
   2.2000000e+01   2.3000000e+01   1.1705599e+01   0.0000000e+00   0.0000000e+00
   2.3000000e+01   2.4000000e+01   1.7165187e+01   0.0000000e+00   0.0000000e+00
   2.4000000e+01   2.5000000e+01   1.1095357e+01   0.0000000e+00   0.0000000e+00
   2.3000000e+01   2.6000000e+01   2.0965738e+01   0.0000000e+00   0.0000000e+00
   2.7000000e+01   2.8000000e+01   9.9851004e+00   2.6075575e+01   1.1760091e+02
   2.7000000e+01   2.9000000e+01   2.2562433e+01   0.0000000e+00   0.0000000e+00
   2.8000000e+01   3.0000000e+01   1.4643124e+01   0.0000000e+00   0.0000000e+00
   2.8000000e+01   3.1000000e+01   6.9495302e+00   0.0000000e+00   0.0000000e+00
   3.2000000e+01   3.3000000e+01   1.4706107e+01   1.2268500e+01   6.1139822e+01
   3.4000000e+01   3.5000000e+01   2.3930090e+01   1.5681047e+01   8.3705298e+01
   3.4000000e+01   3.6000000e+01   8.0562033e+00   0.0000000e+00   0.0000000e+00
   3.8000000e+01   3.9000000e+01   2.8205922e+01   2.6090602e+01   1.1939594e+02
   3.9000000e+01   4.0000000e+01   2.6925129e+01   0.0000000e+00   0.0000000e+00
   4.0000000e+01   4.1000000e+01   2.5047233e+01   2.3603361e+01   1.3224353e+02
   4.5000000e+01   4.6000000e+01   1.8887862e+01   1.5043164e+01   1.3609978e+02
   4.8000000e+01   4.9000000e+01   2.1829570e+01   2.6065551e+01   1.1605758e+02
   5.2000000e+01   5.3000000e+01   4.8937915e+00   3.0199027e+01   1.6522748e+02
   5.1000000e+01   5.4000000e+01   1.7629113e+01   0.0000000e+00   0.0000000e+00
   5.4000000e+01   5.5000000e+01   1.7441833e+01   0.0000000e+00   0.0000000e+00
   5.5000000e+01   5.6000000e+01   1.7033684e+01   1.5871529e+01   9.4105721e+01
   5.2000000e+01   5.7000000e+01   2.7605586e+01   0.0000000e+00   0.0000000e+00
   5.7000000e+01   5.8000000e+01   1.4785352e+01   3.5452983e+01   1.3011304e+02
   5.7000000e+01   5.9000000e+01   1.3646851e+01   0.0000000e+00   0.0000000e+00
   6.6000000e+01   6.7000000e+01   2.1795677e+01   1.9242663e+01   1.3828260e+02
   7.4000000e+01   7.5000000e+01   2.2887804e+01   2.1076801e+01   1.0237160e+02
   8.0000000e+01   8.1000000e+01   1.7605466e+01   2.7924130e+01   1.0580594e+02
   8.8000000e+01   8.9000000e+01   2.2701280e+01   1.0223750e+01   1.1522715e+02
   9.1000000e+01   9.2000000e+01   2.3650413e+01   2.7924130e+01   1.1463031e+02
   9.9000000e+01   1.0000000e+02   1.7283246e+01   1.4903549e+01   1.2423539e+02
   1.0200000e+02   1.0300000e+02   2.0239002e+01   0.0000000e+00   0.0000000e+00
