   1.0000000e+00   1.1285573e+03   1.5994036e+03   8.2000000e+01
   2.0000000e+00   1.0747693e+03   1.3770293e+03   8.4000000e+01
   3.0000000e+00   1.0038785e+03   1.1090463e+03   9.5000000e+01
   4.0000000e+00   9.6648549e+02   1.0545148e+03   9.1000000e+01
   5.0000000e+00   9.3766173e+02   1.0404924e+03   9.0000000e+01
   6.0000000e+00   8.8157225e+02   1.0568519e+03   9.0000000e+01
   7.0000000e+00   8.1847158e+02   1.0249120e+03   9.8000000e+01
   8.0000000e+00   7.7328839e+02   1.0241330e+03   1.0000000e+02
   9.0000000e+00   7.2498912e+02   1.0802225e+03   1.0300000e+02
   1.0000000e+01   6.8370103e+02   1.0786644e+03   1.0100000e+02
   1.1000000e+01   6.2761155e+02   1.0677582e+03   9.9000000e+01
   1.2000000e+01   5.9450317e+02   1.0373764e+03   9.2000000e+01
   1.3000000e+01   5.8048080e+02   1.0330917e+03   8.8000000e+01
   1.4000000e+01   5.9372415e+02   1.0537358e+03   8.4000000e+01
   1.5000000e+01   5.6957452e+02   1.0171218e+03   8.8000000e+01
   1.6000000e+01   6.1125212e+02   1.0451666e+03   9.2000000e+01
   1.7000000e+01   6.1008359e+02   1.0852861e+03   9.9000000e+01
   1.8000000e+01   6.9149123e+02   1.1012560e+03   9.6000000e+01
   1.9000000e+01   5.9684024e+02   1.1032036e+03   9.9000000e+01
   2.0000000e+01   6.0969407e+02   1.0813910e+03   1.0300000e+02
   2.1000000e+01   7.3005275e+02   1.1219001e+03   1.0700000e+02
   2.2000000e+01   7.3979051e+02   1.1779896e+03   1.0700000e+02
   2.3000000e+01   7.2654716e+02   1.1261847e+03   1.1000000e+02
   2.4000000e+01   7.2343108e+02   1.1293008e+03   1.1200000e+02
   2.5000000e+01   6.5331923e+02   1.1460497e+03   1.1200000e+02
   2.6000000e+01   7.3355834e+02   1.1678623e+03   1.1200000e+02
   2.7000000e+01   7.3122128e+02   1.1183945e+03   1.1800000e+02
   2.8000000e+01   7.3161079e+02   1.1191735e+03   1.2100000e+02
   2.9000000e+01   6.8448005e+02   1.1285218e+03   1.2100000e+02
   3.0000000e+01   7.4777971e+02   9.8552557e+02   1.1000000e+02
   3.1000000e+01   7.4368938e+02   9.3309499e+02   1.1000000e+02
   3.2000000e+01   7.3773981e+02   9.8403818e+02   1.1500000e+02
   3.3000000e+01   6.9163065e+02   1.0000276e+03   1.1600000e+02
   3.4000000e+01   6.3399420e+02   9.8812851e+02   1.1600000e+02
   3.5000000e+01   6.9304927e+02   1.0054365e+03   1.1900000e+02
   3.6000000e+01   6.4163392e+02   9.8751904e+02   1.1900000e+02
   3.7000000e+01   6.2916959e+02   9.6804353e+02   1.1900000e+02
   3.8000000e+01   6.3150665e+02   1.0027099e+03   1.1900000e+02
   3.9000000e+01   6.9188074e+02   1.0066050e+03   1.2200000e+02
   4.0000000e+01   7.5459190e+02   9.8167639e+02   1.2000000e+02
   4.1000000e+01   8.2859885e+02   1.0958029e+03   1.1000000e+02
   4.2000000e+01   8.3093591e+02   1.1121623e+03   1.1000000e+02
   4.3000000e+01   8.3327297e+02   1.1028141e+03   1.1400000e+02
   4.4000000e+01   7.0512409e+02   9.2948201e+02   9.2000000e+01
   4.5000000e+01   6.9694438e+02   8.8702539e+02   9.2000000e+01
   4.6000000e+01   7.0239752e+02   9.3298761e+02   8.9000000e+01
   4.7000000e+01   6.9421781e+02   9.5051557e+02   8.9000000e+01
   4.8000000e+01   6.8681711e+02   9.6843304e+02   8.9000000e+01
   4.9000000e+01   7.1836744e+02   9.4506242e+02   8.9000000e+01
   5.0000000e+01   6.7707935e+02   9.0727993e+02   8.4000000e+01
   5.1000000e+01   6.9265976e+02   8.8780441e+02   8.4000000e+01
   5.2000000e+01   6.5955139e+02   9.1623866e+02   7.8000000e+01
   5.3000000e+01   6.3072763e+02   9.2948201e+02   7.8000000e+01
   5.4000000e+01   6.7396327e+02   9.0611140e+02   7.6000000e+01
   5.5000000e+01   8.4924290e+02   1.0884022e+03   8.3000000e+01
   5.6000000e+01   8.3171493e+02   1.1308588e+03   8.3000000e+01
   5.7000000e+01   8.5041143e+02   1.1990231e+03   8.3000000e+01
   5.8000000e+01   8.4612681e+02   1.2122665e+03   8.2000000e+01
   5.9000000e+01   8.6326527e+02   1.2613448e+03   7.5000000e+01
   6.0000000e+01   8.7728764e+02   1.2769252e+03   7.5000000e+01
   6.1000000e+01   8.6482331e+02   1.2636818e+03   7.3000000e+01
   6.2000000e+01   8.8780441e+02   1.2558916e+03   7.3000000e+01
   6.3000000e+01   8.8040372e+02   1.2543336e+03   6.6000000e+01
   6.4000000e+01   8.5859114e+02   1.1877273e+03   8.5000000e+01
   6.5000000e+01   8.7572959e+02   1.1850008e+03   8.5000000e+01
   6.6000000e+01   8.7534008e+02   1.1947385e+03   9.0000000e+01
   6.7000000e+01   8.8819392e+02   1.2134350e+03   9.0000000e+01
   6.8000000e+01   8.6053869e+02   1.1920119e+03   9.2000000e+01
   6.9000000e+01   7.4251708e+02   1.1565665e+03   8.3000000e+01
   7.0000000e+01   7.3355834e+02   1.1635777e+03   8.0000000e+01
   7.1000000e+01   7.3005275e+02   1.1663043e+03   7.7000000e+01
   7.2000000e+01   7.2888422e+02   1.1737050e+03   8.5000000e+01
   7.3000000e+01   7.4485414e+02   1.1713679e+03   8.0000000e+01
   7.4000000e+01   8.0756530e+02   1.0436085e+03   7.4000000e+01
   7.5000000e+01   8.0055411e+02   1.0443875e+03   7.1000000e+01
   7.6000000e+01   7.8224713e+02   1.0202379e+03   7.4000000e+01
   7.7000000e+01   7.4641218e+02   9.9686729e+02   6.6000000e+01
   7.8000000e+01   7.2654716e+02   9.8985611e+02   6.6000000e+01
   7.9000000e+01   7.6549819e+02   9.9375121e+02   6.6000000e+01
   8.0000000e+01   8.0172264e+02   1.0880127e+03   6.7000000e+01
   8.1000000e+01   8.3483102e+02   1.1141099e+03   6.7000000e+01
   8.2000000e+01   7.6043455e+02   1.1043721e+03   5.8000000e+01
   8.3000000e+01   7.2888422e+02   1.0926868e+03   5.8000000e+01
   8.4000000e+01   7.6549819e+02   1.1070987e+03   5.4000000e+01
   8.5000000e+01   9.8868758e+02   1.0233540e+03   7.9000000e+01
   8.6000000e+01   9.5051557e+02   1.0408820e+03   6.0000000e+01
   8.7000000e+01   9.8829807e+02   1.0303652e+03   4.8000000e+01
   8.8000000e+01   1.0673687e+03   1.0689267e+03   4.6000000e+01
   8.9000000e+01   1.0837281e+03   1.0728218e+03   4.5000000e+01
   9.0000000e+01   1.1008665e+03   1.1191735e+03   4.5000000e+01
   9.1000000e+01   1.1016456e+03   1.1402071e+03   4.5000000e+01
   9.2000000e+01   1.0946344e+03   1.1203420e+03   4.9000000e+01
   9.3000000e+01   1.0919078e+03   1.0619155e+03   4.2000000e+01
   9.4000000e+01   1.1109938e+03   1.0642526e+03   4.2000000e+01
   9.5000000e+01   1.0907393e+03   1.0365973e+03   3.9000000e+01
   9.6000000e+01   1.0895707e+03   1.0521778e+03   4.9000000e+01
   9.7000000e+01   9.6882255e+02   9.7894982e+02   4.3000000e+01
   9.8000000e+01   9.9881484e+02   8.7495057e+02   4.3000000e+01
   9.9000000e+01   9.9608827e+02   8.5002192e+02   4.3000000e+01
   1.0000000e+02   9.9530925e+02   8.0172264e+02   4.3000000e+01
   1.0100000e+02   9.9998337e+02   8.4963241e+02   4.1000000e+01
   1.0200000e+02   1.0249120e+03   8.4963241e+02   4.1000000e+01
   1.0300000e+02   9.9141415e+02   8.3405200e+02   3.7000000e+01
   1.0400000e+02   9.7154912e+02   8.1107089e+02   2.9000000e+01
   1.0500000e+02   9.5713724e+02   8.0522823e+02   2.9000000e+01
   1.0600000e+02   9.8946660e+02   7.9899607e+02   2.9000000e+01
   1.0700000e+02   9.7427570e+02   8.4729534e+02   3.5000000e+01
   1.0800000e+02   9.9336170e+02   8.7689813e+02   4.7000000e+01
   1.0900000e+02   9.9608827e+02   9.7661276e+02   2.6000000e+01
   1.1000000e+02   1.0179008e+03   9.7115961e+02   2.6000000e+01
   1.1100000e+02   1.0381554e+03   9.5480018e+02   2.5000000e+01
   1.1200000e+02   1.0552938e+03   9.4623096e+02   2.5000000e+01
   1.1300000e+02   1.0381554e+03   9.3220859e+02   2.1000000e+01
   1.1400000e+02   9.7505472e+02   9.6882255e+02   2.4000000e+01
   1.1500000e+02   9.5168410e+02   9.6570647e+02   2.4000000e+01
   1.1600000e+02   9.5090508e+02   9.6570647e+02   2.1000000e+01
   1.1700000e+02   9.4623096e+02   9.3688271e+02   2.1000000e+01
   1.1800000e+02   9.3376663e+02   9.3454565e+02   1.8000000e+01
   1.1900000e+02   9.2208132e+02   9.4623096e+02   2.1000000e+01
